text,label
I can't remember my passcode.,Account
I forgot my code,Account
Help me.  The passcode doesn't work.,Account
The passcode isn't working for me.,Account
Is there a way to recover my password?,Account
Can you lookup my password?,Account
What is my password?,Account
I forgot my password to get into the app!,Account
Why doesn't my passcode work?,Account
I happened to forget my password,Account
I forgot the passcode on my app.,Account
I seem to of forgotten my passcode.,Account
I do not understand why my pass-code is not working.,Account
My passcode won't work.,Account
How do I reset my passcode?,Account
Not sure what my password is.,Account
how to recover my passcode,Account
I don't remember my login code,Account
I need a new login code,Account
Help!  I forgot my password.,Account
I happened to forget my passcode,Account
"what is going on, i have entered my passcode and its not working",Account
My passcode is not being accepted,Account
I would like to better understand why my pass-code is not working.,Account
I can't find my code,Account
My password doesn't work.,Account
My passcode was denied.,Account
I don't know the code for the app.,Account
I can't remember my password.,Account
Please help me.  I don't know my code to get into the app.,Account
"I used to know my password, but not anymore.",Account
I've forgotten my passcode. Can I reset?,Account
I am entering my passcode but getting an error.,Account
I don't remember my password,Account
Where can I get a new passcode?,Account
What are the steps for changing my passcode?,Account
I lost the code and can not get into the app. Help!,Account
I think my passcode was changed,Account
How can I reset the passcode if I need to do that?,Account
I can't log into my account because I lost my password,Account
What do I do if I can't access my passcode?,Account
The app passcode has completely slipped my mind.,Account
Can you help me reset my passcode? I forgot it.,Account
How do I change my passcode?,Account
I cannot remember my passcode.,Account
I don't have a password.,Account
Where do I go to reset my passcode?,Account
What do I do if I forgot my passcode?,Account
I've completely forgot the code to get into the app.,Account
How can I go about resetting my passcode?,Account
How can I change my password?,Account
Is there a way to reset the passcode?,Account
I can't log in,Account
Help! I've forgot my app passcode!,Account
"I need to reset my passcode, this one isn't working",Account
I don't remember my passcode?,Account
What do I do if I have forgotten my passcode?,Account
Can you tell me my code to get into the app?,Account
"I cannot remember my passcode, is there a way to retrieve it?",Account
What should I do if my passcode won't work?,Account
I have forgotten my passcode,Account
Can my password be reset if I do not have it?,Account
I can't access my account.,Account
"I'm locked out of my account as I can't remember my code, what do I do now?",Account
"Disaster, I've totally forgotten my passcode, can you help me?",Account
"I want to reset my passcode, how can I do that?",Account
I tried entering my passcode and it isn't working. Can you help?,Account
I can't get into the app with the passcode.,Account
For some reason I forgot the passcode I have.,Account
I've forgotten my app passcode completely.,Account
How do I reset my password?,Account
I lost my passcode.,Account
I don't know my password anymore.,Account
Instruct me how to reset the passcode.,Account
I can't remember what my password is,Account
I need to reset my passcode. Where do I go to do that?,Account
How can I reset my passcode?,Account
How do I get the passcode reset?,Account
Can someone please help assist me by explaining to me why my pass-code is not working?,Account
I don't have my passcode to access the app.,Account
Can I reset the passcode?,Account
Are there directions to get a new passcode if I forgot mine?,Account
I need to reset the passcode.,Account
I can't enter my passcode.,Account
I think I forgot my passcode,Account
I don't know my password,Account
I forgot the code I need to get into the app.,Account
"I don't know what my passcode is, can you help?",Account
How can i reset my passcode ?,Account
What can I do if my passcode won't work?,Account
"I can't remember my app code, can you reset it?",Account
Can someone help with my passcode?,Account
"I tried to withdraw cash and got declined, why is that?",Payments
Why was I declined when I tried to get my money?,Payments
I could not access my money at the ATM,Payments
"i needed money for a night out with the girls but i was declined, why?",Payments
Why was I blocked from withdrawing from the ATM?,Payments
I tried to get funds in hard cash but it was rejected!,Payments
Why won't cash come out of the ATM?,Payments
My withdrawals were going smooth until I got declined today. What is going on?,Payments
I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,Payments
Why was my request for cash declined?,Payments
Where did my money go? I'm not able to withdraw it from my ATM.,Payments
Why was my withdrawal declined,Payments
How come I can't get money at the ATM,Payments
Why was my ATM withdrawal cancelled?,Payments
I couldnt get cash in an ATM,Payments
Why can't I get cash out?,Payments
Why can't I take cash out of the ATM?,Payments
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,Payments
I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,Payments
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,Payments
Is there a reason my cash withdrawal was declined?,Payments
My card won't let me withdraw money.,Payments
I can't withdraw money,Payments
Could you tell me why my cash withdrawal was declined?,Payments
"The ATM would not give me cash,why?",Payments
My ATM transaction was cancelled.,Payments
I was denied cash at an ATM,Payments
I was not able to use the ATM to get cash,Payments
Why did I get declined when trying to get cash?,Payments
The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??,Payments
Why wouldn't the ATM give me my money?,Payments
Why are my withdrawals suddenly being declined?,Payments
Can you tell me why I was declined from getting cash?,Payments
Why couldn't I make a withdrawal from the ATM?,Payments
Why is my ATM cash withdrawal not working?,Payments
Is my card broken? I can't get cash out of the ATM,Payments
I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,Payments
i tried to withdraw money but was told i didn't have funds,Payments
The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?,Payments
"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",Payments
I was declined when trying to withdrawal cash!,Payments
I needed cash from the ATM but I couldn't get it.,Payments
My ATM withdrawal was declined.,Payments
"When I went to get cash, it was declined!",Payments
"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",Payments
The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?,Payments
Why was my withdrawal requested cancelled by the ATM?,Payments
I have tried using my card for the first time at the ATM of Notting Hill to withdrawal cash but it didn't work. Does this mean my card isn't working?,Payments
A withdraw I tried to make at the ATM was declined I don't know why.,Payments
Tried using my ATM card earlier at one of your locations for the first time.  It didn't work.  What is going on?,Payments
Why can't I take money from my account?,Payments
"This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined.",Payments
Why was I declined from getting cash?,Payments
"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it.",Payments
My ATM card isn't working for a withdrawl,Payments
Is my card actually working? It's the first time I tried using it,Payments
Is there a reason why my card was declined when I attempted to withdraw money?,Payments
Is the ATM broken? I can't get cash from it.,Payments
what is my monthly spending limit because i was refused my money at an atm,Payments
I can't get cash from the ATM!,Payments
"When I tried to access my cash, I wasn't allowed!",Payments
"My card has been declined by two separate ATM, and I'm worried something is wrong with my account. Would you please see if my account is okay?",Payments
Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,Payments
I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,Payments
ATM withdrawal not working.,Payments
I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,Payments
"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",Payments
I cannot withdraw money from the ATM,Payments
My withdrawal from the ATM was cancelled.,Payments
I'm trying to take money from my account but its not letting me. Help!,Payments
Why won't the ATM let me withdraw money?,Payments
My cash withdrawal was declined.  Why?,Payments
Why couldn't I get cash from an ATM?,Payments
I attempted to get cash in the ATM but it was not authorized,Payments
Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,Payments
The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?,Payments
Why can't I withdraw cash from this ATM?,Payments
I was getting some cash out of the ATM but it cancelled on me without warning.,Payments
I wasn't able to withdraw money at an ATM,Payments
Why can't I withdraw funds from my account?,Payments
I tried to get cash in the ATM but it was not approved,Payments
My card rejected a cash withdrawal. Why?,Payments
Why was my cash withdrawal declined by the ATM?,Payments
I could not get the ATM to work,Payments
totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,Payments
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,Payments
I tried to pull cash from an ATM but it wouldn't let me.,Payments
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",Payments
Can you please tell me why I cant get money from the ATM?,Payments
"How do I get money from an ATM using my card? I can't seem to get it to work? I used the pin I had, but maybe it's wrong? What do I need to do to fix this?",Payments
"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",Payments
My card didn't work at the ATM in Notting Hill.  Is my card working?,Payments
Why am I not able to get cash from the ATM?,Payments
my card was frozen due to putting in the wrong pin too much.  how many tries do i have,Payments
I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,Payments
Why was I not able to take cash from the ATM?,Payments
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",Payments
Why would the ATM machine fail to give me the cash withdrawal I requested?,Payments
I am having trouble withdrawing cash.,Payments
Why is the ATM not allowing me to get cash?,Payments
Why can I not take out cash?,Payments
I tried to get cash but it was declined!,Payments
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",Payments
The ATM won't let me take out cash,Payments
I'm not able to withdraw money from the ATM but I'm not sure why.,Payments
why wouldnt the atm give me money,Payments
"My cash withdrawal was declined, why?",Payments
"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",Payments
Why can I not get cash from the ATM?,Payments
Why was I not able to get cash from the ATM?,Payments
My card doesn't work. I can't get cash out at an ATM,Payments
Why am I not able to withdraw cash from this ATM?,Payments
Why can't I withdraw money?,Payments
The atm wouldn't give out cash,Payments
What caused my cash withdrawal to be declined?,Payments
Why wont the ATM give me cash?,Payments
Why do I get declined when I try to withdraw cash?,Payments
What was the cause for my card to be declined?,Payments
The ATM cancelled a transaction on me when I was trying to get some cash out.,Payments
Why can't I get cash from the ATM?,Payments
atm refused to give me money,Payments
I was declined when I tried to withdraw cash!,Payments
I couldn't get money from the ATM,Payments
I tried to use the ATM today but it would not accept my card.,Payments
The ATM wouldn't let me withdraw cash.,Payments
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",Payments
Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,Payments
The ATM wouldn't allow me to withdraw money,Payments
Why am I unable to withdraw my money through this card?,Payments
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,Payments
ATM apparently not working?  Couldn't access funds in my account?,Payments
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,Payments
The ATM wouldn't let me have my money.,Payments
I tired to get cash in the ATM but it was cancelled,Payments
Is there something wrong with the ATM? It would not let me pull cash out of my account.,Payments
"Hi, In morning, i was trying to withdraw money from my card, but it got declined. So far it was working fine. Could you please check my card.",Payments
When going to the ATM to take out some cash today my withdrawal was  declined.  I need to fix this problem as soon as possible. whats going on?,Payments
I can't get any money from my account.,Payments
"I tried to withdraw cash, but got declined!",Payments
"The ATM will not let me get cash, WHY?",Payments
I can't withdraw any money from my account. Ive tried a couple different ATM machines and both of them wouldn't give me my money. What's going on? Is my account frozen or something?,Payments
Why was my atm withdrawl declined,Payments
why would i be declined if i had money iin my account,Payments
Why was my cash withdrawal cancelled at the ATM?,Payments
Why can't I withdraw cash?,Payments
Why am I unable to withdrawal cash?,Payments
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,Payments
I entered the correct pin but I still couldnt get funds.,Payments
My card wont work at an ATM,Payments
"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",Payments
i entered my pin in wrong and got it frozen. how many tries do i have,Payments
This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,Payments
Why am I having trouble withdrawing cash?,Payments
"I tried to make a withdrawal from the ATM, but it was cancelled.",Payments
I could not get money from an ATM,Payments
I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,Payments
I attempted to get money in cash but it was refused!,Payments
My ATM withdrawal was cancelled,Payments
I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,Payments
"Please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",Payments
"I tried to withdraw some funds from my card, but was declined. How can I get my money?",Payments
I can't get the ATM to give me any cash,Payments
I am unable to get cash from the ATM,Payments
How come the ATM won't give me my money?,Payments
I tried to withdraw cash from your ATM but my transaction was cancelled.,Payments
Why did the ATM cancel my transaction,Payments
Why wouldn't the ATM give me cash?,Payments
Why wouldn't my withdrawal go through?,Payments
I attempted to get cash in the ATM but I was denied,Payments
The ATM didnt let me get cash,Payments
Why am I unable to withdraw money even though in the past I've done it just fine?,Payments
I was declined when I tried to take out cash!,Payments
how come i was declined,Payments
What does it mean when a payment is pending?,Payments
Could you please tell me why my purchases from this morning say payment is pending?,Payments
The purchase I made is still pending.,Payments
Is there a problem with the payment that I see is still pending?,Payments
There is a payment that I made that hasn't gone through yet.,Payments
How long does it actually take for a card payment to go through? There's one stuck since a couple days already that doesn't seem to move,Payments
Why does my payment appear as pending?,Payments
How long does a payment usually show as pending? Is it normal that mine is still pending?,Payments
Why is my payment in pending status?,Payments
I have a card payment which shows as pending,Payments
I made a payment with my card and it hasn't changed. How long do you think this will take?,Payments
Why is the payment showing as pending from things I bought this morning?,Payments
I made a card payment which is showing me pending.,Payments
Why are my payments not working and show pending?,Payments
"I put in a payment a while ago and it has still not cleared and is showing up as ""pending"", how long does it take to clear?",Payments
Why are the things I bought earlier today still showing as pending?,Payments
Card payment still pending.,Payments
"My card payment is just showing up as pending since forever, what's going on with that, it should be going through at some point?",Payments
I have a payment that has not gone through yet,Payments
"I initiated a payment a while ago and it is still showing as ""pending"", how long will it take to clear?",Payments
Why is my purchase showing as pending?,Payments
How long will it take for my payment to go through?,Payments
After making a payment with my card it doesn't seem to have worked. It's just showing to be pending. When will this actually be going through?,Payments
"It says ""pending payment?"" Why is it saying this?",Payments
Is there a reason my payments are pending?,Payments
Why is my card payment still a pending transaction?,Payments
"Card payment is still pending, why is that the case?",Payments
I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,Payments
How come my card payment is still pending?,Payments
I notice there's a pending payment on my card.,Payments
How is my card payment still pending?,Payments
Why is my card payment still pending?,Payments
What does pending payment mean?,Payments
Why is my payment still pending?,Payments
What does it mean when it says that I have a payment that is pending?,Payments
My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?,Payments
A card payment on my account is shown as pending.,Payments
Why is their a charge pending on my card still?,Payments
My card payment says pending and it hasn't changed,Payments
Card payment is showing as pending,Payments
What is the longest that a payment will show pending?  There is one showing that has been sitting there a few days.,Payments
I tried to pay through my account but the payment is not going through. What's going on?,Payments
Why is the payment on my card still pending?,Payments
What's taking so long for this payment to go through?,Payments
Why haven't I gotten my payment yet?,Payments
It looks like a payment I've made hasn't made it through yet.,Payments
My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,Payments
A payment is pending,Payments
Why hasn't my card payment cleared yet?,Payments
I've made a card payment a couple of days ago now but it looks like the money is stuck. How long does it typically take for the payment to go through?,Payments
My payment is taking a long time to go through.,Payments
What does it mean if my payment is pending?,Payments
When will my payment go through?,Payments
My card payment still pending,Payments
How long does a payment show as pending before i should worry about it?,Payments
Why is my card payment pending?,Payments
I made a card payment by my card but it failed. Please let me know when the payment will get completed as its still pending.,Payments
"Hi, status of one of my card payment is still pending from a while. Please let e know how much time it will take to complete.",Payments
"After I make a payment, how long will it be before it transitions from ""pending"" to complete?",Payments
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",Payments
My purchases from this morning are showing up as payment pending. Can you tell me why?,Payments
There is a payment that has not processed.,Payments
I'm still waiting on a payment,Payments
I need to find out why my pending payment hasn't gone through.,Payments
I am waiting for a payment to be processed,Payments
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,Payments
"I did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. When does this actually go through?",Payments
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,Payments
When will the transaction go through?,Payments
My card payment has been stuck on pending. What is the problem? It should have gone through by now.,Payments
Why is the purchase I made this morning still pending?,Payments
A transaction on my card shows as pending.,Payments
I have a pending payment on my card.  Why?,Payments
I have a card payment that has been pending for some time and would like to know when it is going to go through.,Payments
"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",Payments
What does a 'pending payment' mean?,Payments
"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",Payments
"Hi,  One of payment is still coming as pending for which i have already paid by card. I guess it did not processed, could you please check and update me.",Payments
My purchase from this morning still is pending.,Payments
Why is my card payment still listed as pending?,Payments
One of my card payments looks like it's stuck but I have made the payment days ago. How long until the payment will be applied to my account?,Payments
I don't know what pending transaction means.,Payments
"My card payment is just showing up as pending since forever, what's going on with that, when should it be going through?",Payments
It says pending status for my payment. Why?,Payments
I noticed that there's a payment on my card that's pending.,Payments
When is a payment I made with my card going to clear>,Payments
My card payment has been pending for a long time now. Why is it taking so long to take. It should have already made it through.,Payments
What does it mean if it says that my payment is pending?,Payments
Why are my purchases from this morning still pending?,Payments
"I was wondering why my payment hasn't gone through yet, its been a while.",Payments
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,Payments
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,Payments
I have made a card payment but it did not completed still showing as pending. Please tell me when it will be completed.,Payments
Why hasn't my payment gone through?,Payments
Why is my card payment still pending? It should have gone through already.,Payments
"I made a purchase this morning, and it is showing as pending.",Payments
There is a single payment on my card which shows as pending.,Payments
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,Payments
How long does it take for my payment to process?,Payments
Why would my payment for my card show as pending?,Payments
Why aren't my payment funds available to me?,Payments
I got some items this morning but the payment says pending,Payments
Why is the payment I made still pending?,Payments
Is there a problem that makes my payments show pending?,Payments
I made a purchase earlier today but it is still listed as pending- when will it go through?,Payments
Why didn't my payment process,Payments
I have a payment that hasn't went through yet.,Payments
I made a payment but it's still pending,Payments
How long does it take for a new purchase to stop being considered pending?,Payments
I was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,Payments
What is the cause of the delay in applying my card payment to my account?,Payments
Why would my payment still show as pending?,Payments
I have a payment which has not been approved.,Payments
What does it mean when it says I have a payment pending?,Payments
"There is a pending payment on my account, what does this mean?",Payments
Why has my card payment not yet been applied to my account?,Payments
I bought some things in the morning but the payment shows as pending,Payments
I don't know what a pending payment is.,Payments
why do I have a pending payment?,Payments
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,Payments
I purchases several items today. Why are they still showing pending?,Payments
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,Payments
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",Payments
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,Payments
The payment on my card shows as pending.,Payments
I have a payment that is still pending,Payments
I bought something this morning and the payment is still pending,Payments
"There is a pending transaction on my account, what does this mean?",Payments
I made a payment that's pending. Will it go through?,Payments
It's been a few days since I've tried to pay a seller but the funds aren't going through. What is happening?,Payments
I made a payment that seems to be stuck. It's been a couple of days already. Can you tell me how long it will take?,Payments
I made a payment that is not yet complete.,Payments
Why hasn't my payment shown up yet?,Payments
What is the meaning of a pending payment?,Payments
My payment is in the app but hasn't gone through yet,Payments
How many days does a regular transaction take to complete?  I see a pending payment that hasn't changed in the last several days.,Payments
Why hasn't my payment gone through yet?,Payments
My payment's stuck on pending.,Payments
Is there a reason my payment is still pending?,Payments
What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,Payments
How long does it take for a payment to change from pending?,Payments
My credit card payment has been in pending status for a super long time.  I don't get it.  Why is it like this?  When will it go through?,Payments
Why hasn't payment gone through yet?,Payments
Why is this payment pending?,Payments
Why is the payment from my card still pending?,Payments
What is the pending payment on my card about?,Payments
"It says that my payment is pending, what does that mean?",Payments
I tried to make a payment with my card and it was declined. Why is it pending?,Payments
Why is it saying I have a pending payment?,Payments
"Is there something wrong with my card payment? It's been pending a really, really long time.",Payments
My purchases from this morning still have pending payments.,Payments
When will my pending payment finish?,Payments
"I used my card to make a payment a while ago and its still pending, Why is it taking so long?",Payments
How long does it take for a purchase to go from pending to authorised?,Payments
"My card has been pending for a while, what should I do?",Payments
There is a payment that i made that i noticed has not gone thru yet. Can i ask why?,Payments
"My card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",Payments
How long will my payment be pending?,Payments
"My phone was stolen, what should I do first?",Account
"My phone was stolen, what should I do?",Account
"I lost my phone, what should I do?",Account
"Someone has stolen my phone, what should I do?",Account
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?,Account
My phone was stolen! What do I need to do?,Account
Can I use the app without my phone?,Account
"My bag was stolen from me yesterday, so I can't use any apps or anything. I need some help.",Account
"Someone stole my phone, what is my next step?",Account
"I forgot my phone at the hotel, so I can't access the app.",Account
"Help, my phone was stolen, please advise!",Account
my phone was lost,Account
I need help- I got mugged yesterday and they took everything so I can't use the app.,Account
I can't find my phone and I'm worried someone is going to use it,Account
I lost my phone! Will my card still work?,Account
I can not find my phone or it has been stolen.,Account
I can't use the app because I got mugged yesterday and they took everything. Please help.,Account
Can you tell me what i steps i should take since my card was stolen?,Account
What do I do if my phone was stolen?,Account
What do I do if I can't access the app?,Account
What do I do if my phone is stolen?,Account
I left my phone somewhere and can't use the app.,Account
Someone mugged my and stole everything.  I can't use the app.  What should I do?,Account
"I got mugged yesterday and they took everything. I can't use the app, so I need some help.",Account
I am not sure where my phone is.,Account
"If my phone was stolen, do I need to do anything?",Account
Please help!  I was mugged and everything stolen.  What do I do to stop them from accessing my account?,Account
I have an emergency and lost my phone.  I need help accessing my account.,Account
"stolen phone, what should i do",Account
Help me.  My phone has been lost or stolen!,Account
My app was on the phone and I was mugged.  What do I do?,Account
I don't have the device I used to log onto the platform so I can't access it.,Account
I lost my phone. Can I use my card without the app?,Account
What should I do if my smart phone is lost or stolen?,Account
"If I lost my phone, what steps do I need to take to stop someone from using my account?",Account
Can someone else use my account if they have my phone?  I lost mine.,Account
"My phone was stolen, help!",Account
"phone is gone, what should i do",Account
"I'm currently not in possession of my phone, is it still possible to go about things normally without access to the app?",Account
I lost my phone. Can I disable to app?,Account
"phone is gone, dont want others to access account information",Account
Is there something that I can do since my phone was stolen yesterday?,Account
I think my phone was stolen. What can I do?,Account
Is it possible to access my phone from the hotel/,Account
I lost my phone. What do I need to do?,Account
Someone has taken my phone from my hotel room!,Account
Can my account me accessed by a thief?  I was mugged.,Account
My phone is missing or stolen.,Account
I misplaced my phone so I can't use the app! Does this mean I can't use my card?,Account
I left my phone at the hotel I was staying at so I can't use the app!,Account
"My phone was stolen yesterday, can you help me with this?",Account
I was recently mugged and would like to know if I have to have access to the app to use your services and how I would go about setting up your services on a new device belonging to a current user?,Account
My phone is at the hotel.  How can I use the app?,Account
My cards were stolen,Account
My phone has been lost or stolen,Account
my phone has been stolen by someone,Account
What should I do if someone stole my phone?,Account
My phone has been stolen.  How can I make sure no one uses my account from it?,Account
Can I use your services without access to the app?,Account
I was mugged.  They took everything.  I can't use the app.  What do I do?,Account
How do I protect my phone from someone using it after I lost it.,Account
My phone was left behind.  Can I still use my card?,Account
phone is gone,Account
I just replaced my phone so do I have to make a new account?,Account
"Everything I have was stolen yesterday making it so I don't have access to the app, what should I do?",Account
I don't have my mobile device and am unable to make the payment because I forgot my details.,Account
What do I do if I lost my phone?,Account
I don't have my cell phone with me so I cannot access the system to complete the transaction.,Account
"I no longer have my phone, what should I do?",Account
I lost my phone and need help so someone doesn't access my account.,Account
Yesterday I had my phone stolen.  Please advise what I should do.,Account
I lost my phone and need help protecting it.,Account
I don't know where my phone is.,Account
I can't use the app because I got mugged yesterday and they took everything. I need some help.,Account
What should I do if my phone is lost or stolen?,Account
What do I do if I cannot access the app?,Account
I have lost my phone.,Account
what to do about stolen phone,Account
"I have lost my phone, what steps can I take to prevent someone using my account?",Account
Is there anything to do because my phone was stolen?,Account
Help!  I think my phone may be stolen or lost!,Account
"I no longer have my phone with the app, what should I do?",Account
Can I still access the app even though my phone was stolen?,Account
What do I do to lock my phone after losing it so my account isn't accessed,Account
I no longer have my phone.,Account
"I cannot get to my app, what should I do?",Account
Yesterday my phone was stolen from me :( What do i need to do about it?,Account
"My phone got stolen, how can I use the app?",Account
"My phone was stolen, what can I do?",Account
I accidentally left my phone at the hotel so now I'm not able to use the app.,Account
How can I access my account when I have lost my phone?,Account
I have lost my phone or it has been stolen.,Account
I can't find my phone; what can I do to prevent someone from accessing my account on it?,Account
What should I do if I lost my phone?,Account
My phone was left at a hotel and I can't access the app.,Account
"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",Account
"I cannot find my phone, what should I do?",Account
My phone is missing.,Account
Do I need my phone to use the app?,Account
"left my phone at hotel, cant use app",Account
How do I use my card if I lost my phone?,Account
hello I have lost my phone and I'm worried someone's going to steal money from me,Account
"If I lost my phone, how can I stop someone from accessing my account through the app?",Account
"My phone was taken yesterday, is there something that I need to do?",Account
I can't use the app.  My phone is lost at the hotel.,Account
"If I lost my phone at the hotel, can I still use the app?",Account
I'm not sure where my phone is.  Can someone else use the app?,Account
"my phone was taken yesterday, what should I do about my account?",Account
"My phone is lost I don't want someone to use my account, what can I do?",Account
My phone has been stolen.,Account
I just replaced my phone but how do I use my card information?,Account
What do I do if my smart phone was stolen?,Account
How can I stop someone from using my card after I lost it yesterday.,Account
Do I need to do anything? My phone was stolen yesterday.,Account
Help!  What should I do?  My phone was stolen yesterday.,Account
I left my phone at the hotel.,Account
Everything was stolen from me.  I can't use the app.  Please advise.,Account
My things were stolen and I need to know if I can still use this app.,Account
"lost my phone, what is account security?",Account
I lost my phone.  What do I do to block someone else from using my account?,Account
"phone is at a hotel, can i still use app",Account
How long does it take to get a refund on something I bought?,Disputes
Please tell me how to get a refund for something I bought.,Disputes
Can i cancel this purchase?,Disputes
I want to return an item for a refund can I do that?,Disputes
Can I request a refund,Disputes
"I am not sure how this will work, but I have not received a product I ordered.  I want a refund, but should I just cancel the payment?",Disputes
Where do I go for a refund?,Disputes
I'm interested in learning more about product refunds.,Disputes
do you offer refunds? i would like to return purchase.,Disputes
What's the procedure for canceling a purchase?,Disputes
I need to cancel a purchase that I made the other day.,Disputes
Hello. How do i go about getting a refund of an item i bought ? I want to cancel the payment since i have not received the item yet.,Disputes
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",Disputes
i bought the wrong size and would like a refund,Disputes
I want to know about your refund policy.,Disputes
Can I cancel an order if I haven't received the item yet? And how can I get my money back? Please help. Thanks.,Disputes
"Hey I want to get a refund on something I bought, but not sure how to go about it. Can you please just cancel the payment, I have not received the item yet.",Disputes
I am quite aggravated that I ordered online almost a month ago and I never got my package and I paid for it. I would really appreciate it if I could get a full refund back now.,Disputes
My statement has a charge that shouldn't have been made.,Disputes
My product hasn't arrived even though I ordered it a while ago. I want a refund!,Disputes
Is there a way you can have money from a purchase I made refunded to my account.,Disputes
I've changed my mind on an item.  How do I get a refund?,Disputes
"I decided I no long want something that I ordered, and want a refund. How do I go about doing that?",Disputes
How do I get a refund for something I bought?,Disputes
I made a purchase recently but I have decided that I'm not buying it and I need to receive my money back. Can you please give me a refund ASAP. It's extremely urgent.,Disputes
Please help me get a refund?,Disputes
What is the refund policy?,Disputes
I just bought an item and changed my mind.  I have not received it yet how can I get refunded.  Thank you.,Disputes
Are refunds allowed for certain items.,Disputes
I need to cancel a purchase?,Disputes
I have an incorrect charge and would like a refund.,Disputes
I want a refund on the things i bought,Disputes
I would like my money back for an item I purchased,Disputes
